#PressureID,Time,Sensor1,Sensor2,Sensor3,Sensor4
0,0.4308935,497,446,529,523
303,6.7470196,499,447,531,526
304,6.7625999,499,446,531,526
305,6.7946499,500,446,531,525
306,6.8108671,499,446,531,524
307,6.8265933,499,447,532,526
308,6.8583987,499,447,531,526
309,6.8744098,499,447,532,525
310,6.8904209,499,447,532,525
311,6.9065875,499,446,532,526
312,6.9383407,499,447,531,526
313,6.954321,499,446,532,525
314,6.9704505,499,447,531,525
315,7.0025632,499,447,531,526
316,7.0184636,499,447,531,526
317,7.0343174,499,447,531,525
318,7.0664468,499,447,531,525
319,7.0822785,499,447,531,525
320,7.0984475,499,447,531,526
321,7.1143789,499,447,531,525
322,7.1463842,499,447,531,524
323,7.1624352,499,447,532,526
324,7.1783811,499,447,532,526
325,7.2104658,499,447,531,525
326,7.226392,499,447,531,524
327,7.2424007,499,447,532,525
328,7.2743674,499,447,531,526
329,7.290137,499,447,531,525
330,7.3063171,499,447,532,524
331,7.3224085,499,447,531,526
332,7.3545319,499,447,532,526
333,7.3703525,499,448,532,525
334,7.3863533,499,447,532,525
335,7.417965,499,447,531,525
336,7.4341952,499,447,532,525
337,7.4502127,499,447,531,525
338,7.4822129,499,447,532,524
339,7.4981198,499,447,532,526
340,7.5142061,500,447,532,526
341,7.5302217,499,447,531,525
342,7.5622702,499,447,532,525
343,7.5780766,499,447,531,526
344,7.5940068,499,447,532,526
345,7.626131,499,447,532,525
346,7.642083,499,448,532,525
347,7.6581391,500,447,532,526
348,7.6901199,500,447,532,526
349,7.706131,500,447,532,525
350,7.7221678,499,447,532,525
351,7.7541918,499,447,532,526
352,7.7700957,499,447,532,526
353,7.7859846,499,447,532,526
354,7.8019966,499,447,532,525
355,7.8342162,499,448,532,526
356,7.8499133,499,447,532,527
357,7.8659975,499,447,532,526
358,7.8979865,500,448,532,525
359,7.9139979,499,448,532,526
360,7.929916,500,447,532,527
361,7.9618477,499,447,532,526
362,7.9779816,499,448,532,525
363,7.9940435,499,448,532,526
364,8.0098457,499,447,532,526
365,8.0418977,499,447,532,525
366,8.0578267,499,448,532,525
367,8.0738393,499,448,532,526
368,8.1053598,499,447,532,527
369,8.1213712,499,448,532,526
370,8.1373826,499,447,531,525
371,8.169407,499,447,532,526
372,8.1854166,499,447,532,526
373,8.2014283,499,447,532,525
374,8.2174427,499,447,532,525
375,8.2494625,499,447,532,526
376,8.2654739,500,447,532,526
377,8.281485,499,447,532,525
378,8.3135081,499,447,532,525
379,8.3295249,499,447,532,526
380,8.3455351,499,447,532,526
381,8.3775528,499,447,532,526
382,8.3935651,499,447,532,525
383,8.4094941,500,448,532,526
384,8.4415166,500,447,532,526
385,8.4575277,499,447,532,525
386,8.4735391,499,447,532,525
387,8.4895511,499,447,532,526
388,8.521103,500,447,532,526
389,8.5371144,499,447,532,525
390,8.553626,500,447,532,525
391,8.5851709,499,447,531,526
392,8.6011821,500,447,531,526
393,8.6171038,500,447,532,525
394,8.6490216,500,447,532,525
395,8.6655332,499,447,531,526
396,8.6810447,499,447,532,526
397,8.6970558,500,447,532,525
398,8.7290786,500,447,531,525
399,8.7450912,500,447,532,526
400,8.761102,500,447,532,526
401,8.7931251,500,447,532,526
402,8.8091368,499,447,532,525
403,8.8251473,500,447,532,526
404,8.8566968,500,447,531,526
405,8.8727082,499,448,532,525
406,8.8892204,499,447,532,525
407,8.9049296,499,447,532,525
408,8.9369524,500,447,532,526
409,8.9529638,499,447,531,525
410,8.9689752,500,447,532,525
411,9.0010023,499,447,532,526
412,9.0170082,500,447,531,526
413,9.0330498,499,447,532,525
414,9.0650726,499,447,531,525
415,9.081084,499,447,531,525
416,9.0965955,500,447,531,526
417,9.1126069,499,447,531,525
418,9.1446841,500,447,532,524
419,9.1608742,499,447,531,525
420,9.1767464,499,447,531,526
421,9.2089066,499,447,531,525
422,9.2246843,499,447,532,524
423,9.2409324,500,447,531,525
424,9.2730826,499,447,531,526
425,9.2886391,499,446,531,525
426,9.3047235,500,447,531,525
427,9.3368019,500,448,532,525
428,9.3527055,499,447,532,526
429,9.3687731,499,447,532,525
430,9.3847917,499,448,532,525
431,9.4168136,499,447,532,525
432,9.4327194,499,447,531,526
433,9.4485587,499,447,531,525
434,9.4804695,499,447,531,524
435,9.4967294,499,447,531,525
436,9.512751,499,447,531,526
437,9.5445813,499,447,531,525
438,9.5605884,500,447,531,524
439,9.5766001,500,447,531,525
440,9.5926109,500,446,532,526
441,9.6241402,500,447,532,525
442,9.6406756,500,447,532,525
443,9.6563565,500,446,532,525
444,9.6887159,500,447,532,526
445,9.7047267,500,447,532,525
446,9.72055,500,447,532,525
447,9.7521934,500,447,532,525
448,9.7684813,500,447,531,526
449,9.7846856,500,446,532,525
450,9.8002877,500,446,531,524
451,9.8322317,500,446,532,525
452,9.8484659,499,446,531,526
453,9.8644199,500,447,531,525
454,9.8962716,500,447,531,525
455,9.9124626,500,447,531,525
456,9.9282545,500,447,531,526
457,9.9601816,500,447,532,525
458,9.9759573,500,447,531,524
459,9.992014,500,447,531,525
460,10.008246,500,446,531,526
461,10.0398565,500,447,531,525
462,10.0558,501,446,531,524
463,10.0718443,500,446,532,525
464,10.1037044,501,446,531,526
465,10.1196871,501,446,532,526
466,10.1357999,501,446,531,524
467,10.1680763,500,446,532,525
468,10.184002,500,447,531,526
469,10.19972,501,447,532,526
470,10.2320003,500,446,532,525
471,10.2479356,500,447,532,526
472,10.2638474,500,447,531,526
473,10.2798724,500,447,531,526
474,10.311964,500,447,532,525
475,10.3279624,501,446,532,525
476,10.3438787,501,447,531,527
477,10.3758928,500,447,531,526
478,10.3915625,501,447,531,525
479,10.4079035,501,447,531,525
480,10.4396706,500,447,531,526
481,10.4556799,500,447,531,525
482,10.4716922,500,447,532,524
483,10.4877055,500,447,531,525
484,10.519855,501,447,531,526
485,10.5356856,500,448,531,525
486,10.5518419,500,447,531,524
487,10.58351,501,448,531,525
488,10.5995809,500,447,531,526
489,10.6153735,500,448,531,525
490,10.647658,500,448,531,524
491,10.6635151,500,448,531,525
492,10.6795766,500,448,531,526
493,10.6955877,499,448,531,525
494,10.7274017,500,448,531,524
495,10.743411,501,448,532,525
496,10.7594221,500,448,531,526
497,10.7914446,501,448,531,526
498,10.8074985,501,448,531,524
499,10.8234091,500,448,531,525
500,10.855585,500,448,531,526
501,10.8714285,501,448,531,525
502,10.8875018,500,447,532,525
503,10.9032696,500,448,531,525
504,10.9354008,501,447,531,526
505,10.9514985,501,447,532,526
506,10.9674963,500,448,532,525
507,10.9993619,500,447,532,525
508,11.0152845,501,446,531,526
509,11.0313328,501,447,531,525
510,11.063079,500,448,532,524
511,11.0792836,500,447,531,525
512,11.0953243,500,447,531,526
513,11.1273194,501,447,532,526
514,11.1431759,501,447,532,525
515,11.159133,500,447,532,525
516,11.1752189,501,447,531,526
517,11.2073057,501,447,531,525
518,11.2228526,501,447,532,525
519,11.2390877,501,447,532,525
520,11.2710033,500,447,532,526
521,11.2870902,500,447,532,526
522,11.303226,501,447,532,525
523,11.3351084,501,448,532,526
524,11.3510461,500,447,532,527
525,11.3668704,500,447,532,526
526,11.3831366,501,447,532,525
527,11.4150401,501,447,532,525
528,11.4311104,501,447,532,526
529,11.4471209,500,447,532,526
530,11.4789526,500,447,532,525
531,11.4949676,501,447,532,525
532,11.5109283,501,447,531,526
533,11.542834,501,447,532,526
534,11.5590769,501,447,532,525
535,11.5750041,501,448,532,526
536,11.5909633,500,448,532,527
537,11.6224962,501,448,532,526
538,11.6386205,501,448,532,525
539,11.65466,501,448,532,525
540,11.6868548,501,448,532,527
541,11.7029441,501,448,532,526
542,11.7186485,501,448,532,525
543,11.7509098,501,448,532,525
544,11.7667054,500,448,531,526
545,11.7829667,500,448,531,526
546,11.79865,501,448,532,525
547,11.8307374,501,447,532,525
548,11.8466598,501,447,532,526
549,11.8627765,501,447,532,526
550,11.8946701,501,448,531,525
551,11.9106604,500,448,532,525
552,11.9266528,501,448,532,526
553,11.9587486,501,448,532,526
554,11.9746486,501,448,532,525
555,11.9906048,501,448,532,525
556,12.022553,501,449,532,526
557,12.0385367,500,448,532,526
558,12.0545496,500,449,531,525
559,12.070679,501,448,532,525
560,12.1026566,501,448,531,526
561,12.1186858,501,448,532,526
562,12.1347455,501,448,532,525
563,12.1665029,501,449,532,525
564,12.1826967,501,449,532,527
565,12.1983093,501,448,532,526
566,12.2304888,501,449,532,525
567,12.2464528,501,448,532,525
568,12.2624059,500,448,531,526
569,12.2784001,501,448,532,526
570,12.3104139,500,448,532,525
571,12.3263963,501,448,532,525
572,12.3426299,501,448,532,526
573,12.3745513,501,448,532,526
574,12.3902282,501,448,532,525
575,12.4065855,501,448,532,525
576,12.438001,501,448,532,526
577,12.4541189,501,448,531,526
578,12.4698922,501,449,532,525
579,12.4862945,501,448,532,525
580,12.5183526,501,447,532,526
581,12.5339393,501,448,532,526
582,12.5501487,501,448,531,525
583,12.5821927,501,448,532,525
584,12.597958,501,447,532,526
585,12.6139658,500,448,532,526
586,12.6460904,501,448,532,525
587,12.6621618,501,448,532,525
588,12.6780253,501,449,532,526
589,12.7099657,501,448,531,526
590,12.7259699,501,448,532,525
591,12.7419828,501,448,532,525
592,12.758213,500,448,532,527
593,12.789751,501,448,532,526
594,12.8057652,501,448,532,525
595,12.8217817,501,448,532,525
596,12.853931,501,448,532,526
597,12.870013,501,449,532,526
598,12.8857093,501,449,532,525
599,12.917439,501,448,532,525
600,12.9339747,501,448,531,526
601,12.9499321,501,448,532,526
602,12.9658152,501,449,532,525
603,12.9978154,501,449,531,525
604,13.0137072,501,448,532,526
605,13.0297105,501,448,532,526
606,13.0616947,502,448,532,525
607,13.0776976,502,448,531,525
608,13.0936861,502,448,531,526
609,13.1255815,502,449,531,526
610,13.1415841,501,449,531,524
611,13.157629,501,449,531,525
612,13.1737383,501,448,531,526
613,13.2055609,501,448,531,526
614,13.2215699,501,448,531,525
615,13.2376124,502,449,531,525
616,13.2697004,501,448,531,525
617,13.2854999,501,449,531,525
618,13.301687,502,449,531,524
619,13.3337554,501,448,531,525
620,13.3497182,501,449,531,526
621,13.3657839,502,449,532,526
622,13.3815665,502,449,531,525
623,13.4135815,501,449,531,525
624,13.4297154,501,448,531,526
625,13.4455819,501,448,532,526
626,13.4772485,501,449,532,525
627,13.4937137,501,449,532,525
628,13.5097341,501,448,531,526
629,13.5412338,501,449,532,526
630,13.5575685,501,449,532,525
631,13.5736339,502,449,532,525
632,13.6051429,501,449,532,526
633,13.6211546,501,449,532,526
634,13.637167,501,449,532,525
635,13.6531756,501,449,532,525
636,13.6853032,501,448,532,526
637,13.7012361,502,449,532,526
638,13.7173055,501,449,532,525
639,13.7493229,502,449,532,525
640,13.7651764,502,448,532,526
641,13.7811905,502,449,532,526
642,13.8127487,501,450,532,525
643,13.8291954,501,450,532,525
644,13.845199,502,450,532,526
645,13.8612219,501,450,532,526
646,13.8932281,501,450,532,525
647,13.9093023,501,450,532,525
648,13.9251096,501,449,532,526
649,13.9569857,501,450,532,526
650,13.9729971,501,449,532,525
651,13.9890215,501,449,532,525
652,14.0210693,501,449,532,526
653,14.0371031,501,449,532,526
654,14.0532286,501,449,532,525
655,14.0692862,502,449,532,525
656,14.1009851,501,449,532,526
657,14.1169443,502,449,532,526
658,14.1329922,501,449,532,525
659,14.1649661,501,450,532,525
660,14.1810282,501,449,532,526
661,14.1969835,501,449,532,527
662,14.2287596,501,449,532,526
663,14.2449724,502,450,532,525
664,14.2608329,501,449,532,526
665,14.2768316,501,449,532,527
666,14.3087219,502,449,532,525
667,14.3245808,502,449,532,525
668,14.3407329,502,449,532,526
669,14.3728276,502,450,532,527
670,14.3889153,502,450,529,525
671,14.4044658,502,450,532,525
672,14.4367292,502,449,532,526
673,14.452737,502,448,532,526
674,14.4685223,502,449,532,525
675,14.5007313,501,449,532,525
676,14.5167406,501,449,532,526
677,14.5327568,501,449,532,526
678,14.5487725,501,449,532,525
679,14.5804886,501,449,532,525
680,14.5967213,501,449,532,526
681,14.612595,501,449,532,526
682,14.6446323,501,450,532,525
683,14.6606549,501,449,532,525
684,14.6766116,502,449,532,526
685,14.7081943,501,449,532,526
686,14.7242039,501,449,532,525
687,14.7404764,501,449,532,525
688,14.7564918,501,449,532,526
689,14.7885073,501,449,532,526
690,14.804526,501,450,532,525
691,14.8203722,502,449,532,525
692,14.8524228,502,450,532,526
693,14.8682782,502,450,532,526
694,14.8842407,502,450,532,525
695,14.9163782,502,450,532,525
696,14.9322818,501,450,532,526
697,14.9483672,502,450,532,526
698,14.9643568,502,450,532,526
699,14.99636,502,450,532,525
700,15.0122172,502,449,532,526
701,15.0282328,502,450,532,527
702,15.0604238,502,449,532,526
703,15.0762534,502,449,532,525
704,15.0922205,502,449,532,526
705,15.1238593,502,449,532,527
706,15.1402731,502,449,532,525
707,15.1563645,502,450,532,525
708,15.1722524,502,449,532,526
709,15.204178,502,449,532,526
710,15.2200684,502,449,532,526
711,15.236142,502,450,532,525
712,15.2681394,502,449,532,526
713,15.2842698,502,450,532,527
714,15.3000089,502,450,532,526
715,15.331779,502,450,532,525
716,15.3477928,502,449,532,526
717,15.3638468,502,448,533,527
718,15.3959985,491,439,524,521
719,15.4120156,483,424,527,520
720,15.4279519,487,422,526,520
721,15.4439696,496,437,528,522
722,15.4760341,496,438,529,522
723,15.4918514,496,439,529,522
724,15.5080312,495,439,529,523
725,15.5398826,496,439,529,524
726,15.5559024,496,441,530,523
727,15.5719688,496,440,529,523
728,15.6035146,498,441,529,524
729,15.6195257,496,440,530,524
730,15.6357669,496,442,530,523
731,15.6517589,498,441,529,523
732,15.683824,498,441,530,524
733,15.6997612,498,441,530,524
734,15.7158187,498,442,530,524
735,15.7478591,498,443,530,523
736,15.7638744,497,443,530,524
737,15.7798864,496,442,530,525
738,15.8116082,500,440,518,518
739,15.8278128,466,420,527,520
740,15.8433249,460,417,527,522
741,15.8593357,419,351,536,526
742,15.8915333,472,393,498,506
743,15.9076543,475,415,501,499
744,15.9234514,477,407,516,506
745,15.9553864,475,416,518,510
746,15.9713969,479,421,521,513
747,15.9875547,479,421,521,513
748,16.0196231,480,421,520,514
749,16.0355566,481,423,520,515
750,16.0514125,478,422,521,514
751,16.0674016,482,426,522,515
752,16.0992888,483,427,521,515
753,16.115415,482,426,522,516
754,16.1314252,483,427,522,515
755,16.1632714,484,428,522,515
756,16.1793939,485,429,523,516
757,16.1954059,485,430,522,517
758,16.2269399,487,431,524,517
759,16.2434636,485,430,524,517
760,16.2592444,486,430,524,518
761,16.2912627,486,431,524,518
762,16.3073121,486,431,524,517
763,16.3233302,486,431,524,517
764,16.3393422,486,431,524,517
765,16.3712056,487,432,524,518
766,16.3869375,487,432,524,517
767,16.4032387,487,432,524,517
768,16.435151,487,432,524,518
769,16.4511237,486,432,524,518
770,16.4669839,487,432,524,517
771,16.4988247,487,434,524,517
772,16.5148479,485,430,516,513
773,16.5310307,484,427,523,516
774,16.5472987,485,430,523,516
775,16.5791449,485,432,524,516
776,16.5950643,487,432,524,517
777,16.610989,485,433,524,518
778,16.6431993,485,432,524,518
779,16.6590652,486,434,524,517
780,16.6749344,487,435,524,518
781,16.7068386,487,434,525,519
782,16.7228231,487,435,524,518
783,16.7387853,488,436,524,517
784,16.7552936,488,435,525,518
785,16.7869445,488,436,525,520
786,16.80275,488,437,525,519
787,16.8186833,488,437,525,518
788,16.8508842,488,437,525,519
789,16.8668959,488,436,525,520
790,16.8829076,489,437,525,519
791,16.9148628,489,438,525,518
792,16.9308712,488,438,525,519
793,16.946824,489,438,525,520
794,16.9627518,489,437,525,519
795,16.9947981,489,438,526,519
796,17.0108255,489,438,526,520
797,17.0266917,489,438,526,521
798,17.0585992,489,437,526,520
799,17.0746481,490,438,526,519
800,17.0906568,490,438,526,520
801,17.1222805,490,438,525,520
802,17.1382907,490,439,525,520
803,17.1543413,490,438,525,519
804,17.1863659,489,437,525,519
805,17.2025962,489,437,525,520
806,17.2186203,489,438,525,519
807,17.2346278,490,438,525,519
808,17.2664218,490,438,525,519
809,17.2823501,490,438,525,520
810,17.2981886,490,438,526,520
811,17.3302527,490,438,526,519
812,17.3462635,490,438,526,520
813,17.3621168,490,438,525,520
814,17.3938552,490,438,525,519
815,17.4103813,490,439,525,518
816,17.4262037,490,438,525,519
817,17.442245,490,439,525,519
818,17.4739895,491,439,526,519
819,17.4899614,490,438,526,518
820,17.5060008,491,438,526,519
821,17.5381438,491,438,526,520
822,17.5540752,491,438,526,519
823,17.5700419,490,438,526,519
824,17.6020699,491,438,526,520
825,17.6177039,491,438,526,520
826,17.6339164,491,439,525,519
827,17.6499281,491,439,525,518
828,17.68195,491,438,526,519
829,17.6979617,491,438,526,520
830,17.7139737,490,437,526,519
831,17.7457167,491,438,526,518
832,17.7618292,492,438,526,519
833,17.7777742,491,438,526,520
834,17.8097964,491,438,526,520
835,17.8258087,491,439,526,519
836,17.841847,491,438,526,519
837,17.8738701,491,439,526,520
838,17.8898815,490,438,526,519
839,17.9058932,491,438,526,519
840,17.9219058,491,438,526,519
841,17.9534272,491,438,525,520
842,17.9694389,491,438,526,520
843,17.9859502,491,439,526,518
844,18.0176521,491,438,527,520
845,18.0339195,491,438,526,521
846,18.0499258,492,439,527,520
847,18.0817675,491,438,526,519
848,18.0977864,491,439,526,520
849,18.1136789,491,439,526,520
850,18.1297781,491,439,526,520
851,18.1615356,491,439,526,519
852,18.1774978,491,439,526,520
853,18.1936372,491,439,527,521
854,18.2255347,491,439,527,520
855,18.2414951,491,438,527,519
856,18.2575062,491,439,526,520
857,18.2891384,491,439,526,521
858,18.3053844,491,439,527,520
859,18.3213985,492,439,526,519
860,18.3374401,492,439,526,520
861,18.3694834,491,439,526,521
862,18.3855685,492,440,527,521
863,18.401643,491,439,527,520
864,18.4334961,491,439,526,520
865,18.4494873,491,439,527,521
866,18.4655041,492,439,527,521
867,18.49704,492,439,527,520
868,18.5132769,492,439,527,521
869,18.5292243,492,440,527,522
870,18.545358,492,440,527,521
871,18.5773325,492,440,527,520
872,18.5934088,492,439,527,520
873,18.6093803,491,439,526,521
874,18.6413162,491,439,527,521
875,18.6572355,492,439,527,520
876,18.6730658,492,439,527,520
877,18.7049461,492,440,528,522
878,18.7213264,492,439,527,521
879,18.7371139,492,439,527,520
880,18.7690482,492,439,528,521
881,18.7850318,492,439,527,522
882,18.8010665,491,439,526,520
883,18.8171519,492,440,526,519
884,18.8490826,492,439,527,520
885,18.8651758,491,439,526,521
886,18.8810656,492,439,527,521
887,18.9128272,492,439,527,520
888,18.9289147,492,439,527,521
889,18.9450158,492,439,527,522
890,18.9769061,492,440,527,521
891,18.9928987,492,440,527,520
892,19.0091046,492,440,527,521
893,19.0249937,492,440,527,522
