#PressureID,Time,Sensor1,Sensor2,Sensor3,Sensor4
0,0.429398,544,466,545,539
72,1.9317665,543,466,546,540
73,1.9483214,543,467,546,540
74,1.9644379,544,467,545,539
75,1.9963465,543,467,546,539
76,2.0124196,543,467,546,540
77,2.0282959,543,467,545,540
78,2.0603469,543,466,545,538
79,2.0760553,543,467,546,538
80,2.0922368,543,467,545,540
81,2.1244116,543,467,546,540
82,2.140191,543,467,546,539
83,2.1562019,544,467,545,539
84,2.1882252,543,467,545,540
85,2.2042351,543,467,545,540
86,2.2202463,543,467,545,539
87,2.2362566,543,467,546,539
88,2.2672771,543,466,546,540
89,2.283288,543,466,546,540
90,2.2992992,543,467,546,539
91,2.3313207,543,467,546,539
92,2.3473325,543,466,546,540
93,2.3633425,543,467,545,540
94,2.3953652,543,467,545,539
95,2.4113764,543,467,545,538
96,2.4273872,543,466,545,540
97,2.4433996,543,467,545,540
98,2.4754223,543,467,545,538
99,2.4914317,543,466,545,538
100,2.5074414,543,467,545,540
101,2.539714,543,467,546,540
102,2.5559389,543,467,546,539
103,2.5720165,543,467,546,539
104,2.6039858,543,466,545,540
105,2.6199882,544,467,546,540
106,2.6359671,544,467,546,539
107,2.6519228,544,467,546,539
108,2.6837568,543,467,545,540
109,2.6997756,543,467,546,540
110,2.7157729,544,467,546,539
111,2.7479293,544,467,546,539
112,2.7637769,544,467,546,540
113,2.7797923,544,467,546,540
114,2.811795,544,467,546,539
115,2.8278053,543,467,546,539
116,2.8436333,544,467,545,540
117,2.8596478,544,467,546,540
118,2.8916506,544,467,546,539
119,2.9075087,544,467,545,538
120,2.9234924,544,467,545,540
121,2.9558185,544,467,546,540
122,2.9713721,544,467,545,539
123,2.9874376,543,467,546,539
124,3.0197404,543,467,546,540
125,3.0354328,543,467,546,540
126,3.051451,543,467,546,539
127,3.0835035,544,467,546,539
128,3.0994133,544,467,546,540
129,3.1154145,543,467,546,540
130,3.1314381,544,466,546,539
131,3.1634351,543,466,546,539
132,3.179443,544,466,546,540
133,3.1953839,544,466,546,541
134,3.2274416,544,466,546,540
135,3.2433541,544,466,545,539
136,3.2594812,544,466,545,540
137,3.2913759,544,466,546,540
138,3.3074254,544,466,545,539
139,3.3232319,544,467,546,539
140,3.3392428,543,466,546,540
141,3.3712661,543,466,545,540
142,3.3872764,543,466,545,539
143,3.4032873,544,466,546,539
144,3.4353085,543,466,545,540
145,3.4513188,544,466,546,540
146,3.46733,544,467,546,539
147,3.4988518,543,466,546,539
148,3.5153632,543,467,546,540
149,3.5313756,543,466,546,540
150,3.547385,543,466,546,539
151,3.578906,543,466,546,539
152,3.5949178,543,466,546,540
153,3.6109284,543,466,546,540
154,3.6429327,543,466,546,539
155,3.6589436,543,466,546,539
156,3.6749541,544,465,546,540
157,3.7069762,544,466,546,540
158,3.7229865,544,466,546,539
159,3.738998,544,466,546,539
160,3.7575111,544,466,546,540
161,3.7865085,543,466,546,540
162,3.8027128,544,466,546,539
163,3.8187237,544,466,546,539
164,3.850792,544,466,546,540
165,3.8668038,543,466,546,540
166,3.8828144,543,465,546,540
167,3.9148365,544,466,546,539
168,3.9303463,543,466,546,540
169,3.9468567,543,466,546,541
170,3.9783789,544,466,546,539
171,3.9943901,544,466,546,539
172,4.0104273,544,466,546,540
173,4.0264391,544,466,546,540
174,4.0584603,544,466,546,539
175,4.0744718,544,466,546,539
176,4.0904827,544,466,546,540
177,4.1225044,544,466,546,540
178,4.1385156,544,467,546,539
179,4.1545416,544,467,546,539
180,4.1863231,544,466,546,540
181,4.2027805,544,466,546,540
182,4.2187159,544,466,546,540
183,4.234459,544,466,546,539
184,4.2663395,544,467,546,540
185,4.2825418,544,467,546,541
186,4.2984323,544,466,546,540
187,4.3304386,544,466,546,539
188,4.3464918,544,466,546,540
189,4.362206,544,466,546,540
190,4.3943838,544,467,546,540
191,4.4104228,544,466,546,539
192,4.4264234,544,467,546,540
193,4.4421991,544,467,546,541
194,4.4745041,544,467,546,540
195,4.4902843,544,467,546,539
196,4.5062952,544,467,546,540
197,4.5403172,544,467,546,540
198,4.554327,544,466,546,539
199,4.5703415,544,466,546,539
200,4.60236,544,467,546,540
201,4.6183712,543,466,546,541
202,4.6338813,544,466,546,540
203,4.665903,543,466,546,539
204,4.6819278,544,466,546,540
205,4.6979384,543,466,546,540
206,4.7139493,544,466,546,539
207,4.745972,544,466,546,539
208,4.761982,543,466,546,540
209,4.7779255,544,466,546,541
210,4.8099461,544,466,546,540
211,4.8259585,544,466,546,539
212,4.8419688,544,466,546,540
213,4.8739903,543,466,546,541
214,4.8900006,544,466,546,540
215,4.9060127,544,466,546,539
216,4.9220221,544,466,546,540
217,4.9538202,544,466,546,541
218,4.9698093,544,466,546,540
219,4.9859074,544,467,546,539
220,5.0176735,544,467,547,540
221,5.0338245,544,466,546,541
222,5.0497916,544,466,546,540
223,5.0814663,544,466,546,539
224,5.097961,543,467,546,540
225,5.1134548,544,466,546,540
226,5.1294642,544,466,546,540
227,5.1614863,544,466,546,539
228,5.1774984,544,466,546,540
229,5.1939289,544,466,546,541
230,5.2258287,544,466,546,540
231,5.2417973,544,466,547,539
232,5.2576332,544,466,546,540
233,5.289527,544,466,546,541
234,5.305364,544,467,546,540
235,5.3215348,544,466,547,540
236,5.3376297,545,467,546,540
237,5.3696611,545,466,546,541
238,5.3853979,544,467,546,540
239,5.4016871,544,466,547,539
240,5.4334357,545,466,546,540
241,5.4495417,544,466,547,541
242,5.4654321,545,466,547,540
243,5.4974657,545,465,547,540
244,5.5134491,544,463,546,541
245,5.5294531,545,465,548,542
246,5.5614181,545,465,548,541
247,5.5774311,545,464,547,540
248,5.5934682,545,464,547,541
249,5.6094342,546,465,547,542
250,5.6414251,545,465,547,541
251,5.6574179,545,465,546,539
252,5.6734252,545,466,547,540
253,5.705063,548,474,547,542
254,5.7213308,552,475,548,541
255,5.7373378,553,474,548,541
256,5.769432,552,476,550,543
257,5.785387,552,476,549,544
258,5.8014037,554,476,550,544
259,5.8174136,554,478,550,543
260,5.8493998,554,479,551,544
261,5.8653087,552,476,551,545
262,5.8813347,548,471,547,543
263,5.9130848,547,468,540,537
264,5.9293368,549,469,540,536
265,5.94507,549,471,541,536
266,5.9771679,548,470,540,535
267,5.9930405,548,471,541,534
268,6.0093445,550,474,541,535
269,6.0251749,553,475,543,537
270,6.0571795,557,478,543,537
271,6.0732435,563,482,549,540
272,6.0891049,565,487,560,549
273,6.1206766,562,483,553,548
274,6.1371959,558,476,547,543
275,6.1529143,550,465,547,541
276,6.1850408,549,466,550,543
277,6.2010296,556,473,556,548
278,6.2170288,557,476,556,549
279,6.233235,553,469,554,547
280,6.2649132,554,464,553,547
281,6.2809,559,466,554,548
282,6.2968309,561,485,554,548
283,6.3289064,563,488,555,548
284,6.3449055,573,538,559,552
285,6.3609046,584,567,562,555
286,6.3925575,601,595,559,554
287,6.4090683,612,610,549,547
288,6.4249799,614,604,549,545
289,6.4564791,603,577,551,545
290,6.4727813,584,523,546,541
291,6.4887783,575,490,542,536
292,6.5047925,548,445,545,537
293,6.5364551,555,451,545,538
294,6.552846,561,457,552,542
295,6.5688041,560,463,560,548
296,6.6008081,556,466,563,553
297,6.6168202,554,469,563,556
298,6.6325847,552,470,563,557
299,6.6646086,548,470,565,557
300,6.6804909,588,498,572,563
301,6.6966932,616,534,574,567
302,6.7126863,608,529,573,567
303,6.7444403,584,509,562,558
304,6.7604512,566,483,554,552
305,6.7764618,557,464,552,548
306,6.8084911,547,461,560,551
307,6.8242228,548,460,559,551
308,6.8402331,547,461,556,550
309,6.8722561,545,456,554,549
310,6.8887675,547,459,556,549
311,6.9044442,548,461,558,550
312,6.920107,550,462,558,551
313,6.9523809,551,463,559,552
314,6.9685424,550,465,556,550
315,6.9844289,550,465,555,549
316,7.0164984,549,466,556,549
317,7.0325048,550,467,556,551
318,7.0485165,553,467,558,551
319,7.0800369,551,465,557,550
320,7.0965486,562,483,559,552
321,7.1120587,563,491,561,555
322,7.1283374,600,534,566,558
323,7.160322,607,549,572,562
324,7.17645,597,520,571,563
325,7.1924591,590,486,569,563
326,7.2245011,582,489,579,568
327,7.24017,574,498,594,578
328,7.2560825,585,531,618,598
329,7.288199,580,506,594,593
330,7.304216,558,477,564,571
331,7.3200904,540,446,547,552
332,7.3518463,533,401,510,523
333,7.3683223,534,422,514,515
334,7.3843329,539,436,521,515
335,7.4001862,540,436,529,519
336,7.4320302,540,438,528,521
337,7.4480432,543,445,525,521
338,7.4640466,550,453,532,524
339,7.4958933,554,461,534,525
340,7.511906,557,466,537,529
341,7.5279169,556,466,537,531
342,7.5598777,551,465,535,529
343,7.575891,556,466,536,528
344,7.591901,559,472,538,530
345,7.6079122,563,478,544,536
346,7.6399213,565,481,545,537
347,7.6558757,565,483,548,539
348,7.6718866,562,482,544,538
349,7.7039531,562,482,543,538
350,7.7198622,565,486,544,538
351,7.7358465,569,490,545,537
352,7.7678396,575,491,545,539
353,7.783833,577,495,547,541
354,7.7998047,579,497,551,543
355,7.8159719,579,499,550,543
356,7.8479264,580,520,561,550
357,7.8637302,574,537,569,559
358,7.8796946,526,573,592,575
359,7.9118178,545,572,592,580
360,7.927753,552,517,571,570
361,7.9436241,546,486,554,557
362,7.9758303,542,453,551,549
363,7.9916824,549,456,547,543
364,8.007584,551,458,548,542
365,8.0235967,570,479,548,543
366,8.0554634,615,518,546,542
367,8.071975,622,543,556,546
368,8.0874924,626,562,541,540
369,8.1198242,607,555,552,544
370,8.1353636,589,527,550,544
371,8.1514713,574,509,544,539
372,8.1835429,554,491,543,537
373,8.1993024,566,508,551,542
374,8.215434,604,560,548,543
375,8.2474467,600,554,549,543
376,8.2634597,575,509,543,538
377,8.2794718,537,504,553,544
378,8.2954873,461,568,562,552
379,8.3273521,453,549,565,555
380,8.3434267,488,479,539,540
381,8.3594376,483,423,517,522
382,8.3914246,552,456,553,538
383,8.407456,565,496,584,561
384,8.4234416,558,485,570,562
385,8.4553052,536,498,581,570
386,8.4714299,540,532,591,579
387,8.4873245,552,535,582,576
388,8.5033357,598,550,586,578
389,8.534925,606,553,581,577
390,8.5512939,586,544,580,575
391,8.5673183,537,488,560,561
392,8.5991357,534,562,606,584
393,8.615146,497,576,594,587
394,8.6311581,496,543,569,573
395,8.6631974,495,466,534,544
396,8.679183,511,388,531,531
397,8.6952068,496,406,521,522
398,8.711158,530,451,552,537
399,8.7432105,563,476,576,555
400,8.7591514,545,461,554,550
401,8.7751451,540,459,551,548
402,8.8070292,517,423,527,532
403,8.8232206,591,513,529,525
404,8.8387639,596,529,559,542
405,8.8707905,578,499,547,542
406,8.8883002,528,502,558,547
407,8.9033116,495,549,569,556
408,8.9189258,489,567,584,569
409,8.9510578,499,535,569,566
410,8.9669268,509,463,549,551
411,8.9828601,516,437,530,533
412,9.014827,521,437,535,530
413,9.0309414,577,491,599,568
414,9.0468687,601,498,563,561
415,9.0791259,556,461,546,547
416,9.094636,518,410,514,522
417,9.1108473,504,411,528,525
418,9.1426587,546,476,561,543
419,9.1587025,571,497,570,555
420,9.1747943,596,517,571,561
421,9.1908336,599,517,572,565
422,9.2226172,577,495,565,561
423,9.2389619,559,478,557,554
424,9.2549698,531,486,539,542
425,9.2865029,437,543,575,559
426,9.3028005,445,543,569,561
427,9.318732,469,459,546,547
428,9.3502262,454,410,519,525
429,9.3667228,511,422,528,524
430,9.3827427,509,430,542,531
431,9.3988713,512,432,541,532
432,9.430702,514,432,539,532
433,9.4465532,512,433,538,533
434,9.4628717,513,436,541,534
435,9.4943885,515,439,542,534
436,9.5105259,534,459,547,538
437,9.5264549,540,466,550,542
438,9.5581371,539,465,551,544
439,9.5748652,543,474,552,544
440,9.5903817,551,483,554,547
441,9.6063923,561,503,566,555
442,9.6383528,567,502,563,557
443,9.6544346,557,487,562,555
444,9.6705913,537,464,549,548
445,9.7021162,519,455,550,546
446,9.7186194,521,457,549,544
447,9.7346312,520,451,547,541
448,9.7661048,520,452,547,541
449,9.7825383,522,453,548,542
450,9.798567,550,472,560,549
451,9.8144798,586,493,563,553
452,9.8462701,565,492,562,555
453,9.8622843,560,485,562,556
454,9.8782949,578,493,559,554
455,9.9104766,628,549,554,551
456,9.9263188,631,556,570,558
457,9.9423215,616,552,568,561
458,9.9742546,609,547,565,560
459,9.9904303,581,510,558,553
460,10.0061785,552,476,554,549
461,10.0379957,558,464,550,546
462,10.0540346,572,494,572,558
463,10.0700283,566,492,572,561
464,10.0859668,537,465,552,551
465,10.1214358,498,497,569,560
466,10.1339442,498,546,598,579
467,10.1498546,505,528,577,573
468,10.1819696,500,475,556,558
469,10.198126,506,416,544,546
470,10.2140518,517,442,546,543
471,10.2459655,519,448,551,543
472,10.261977,520,449,551,544
473,10.2779867,520,452,551,545
474,10.2939094,517,450,548,543
475,10.3259218,516,452,546,540
476,10.3419367,516,451,546,540
477,10.3581706,520,452,548,542
478,10.3899627,533,503,558,549
479,10.405762,543,561,564,554
480,10.4220965,544,580,569,560
481,10.4535338,543,578,569,562
482,10.4697379,544,569,563,560
483,10.4860797,553,578,555,553
484,10.5021401,562,583,554,550
485,10.5336257,565,578,554,549
486,10.5498168,595,573,567,556
487,10.5660909,580,537,571,559
488,10.5976445,536,469,558,553
489,10.6138329,501,432,544,543
490,10.6298471,519,447,551,544
491,10.6618692,524,451,556,546
492,10.6776543,524,448,554,546
493,10.6936667,526,447,553,548
494,10.7096335,531,451,553,548
495,10.7413601,530,454,555,547
496,10.7578733,606,506,538,538
497,10.7738848,606,509,563,550
498,10.805404,584,495,558,551
499,10.8214143,587,496,561,552
500,10.8374245,596,505,564,555
501,10.8695299,598,507,559,555
502,10.8854572,570,486,557,552
503,10.9014687,546,467,546,544
504,10.9329906,523,438,545,540
505,10.9495011,520,431,541,537
506,10.9655117,517,426,539,534
507,10.9815232,607,508,541,537
508,11.0135443,641,538,562,551
509,11.0295555,612,511,552,548
510,11.0455661,540,460,533,535
511,11.0770886,532,451,529,527
512,11.0930995,511,427,534,527
513,11.1094497,510,422,530,525
514,11.1409755,574,509,582,556
515,11.1575083,585,518,582,567
516,11.1730205,550,472,559,557
517,11.1890405,515,420,522,533
518,11.2210239,497,466,550,540
519,11.2371921,515,541,576,558
520,11.2530433,488,539,575,564
521,11.2847611,481,493,550,552
522,11.3011985,490,441,524,531
523,11.3172004,491,411,532,527
524,11.3492158,503,412,531,525
525,11.3649822,504,408,526,522
526,11.3812092,505,402,522,519
527,11.3972204,508,418,527,519
528,11.4290762,506,414,528,521
529,11.4449358,508,414,529,522
530,11.4610735,507,412,528,522
531,11.4930772,507,414,529,522
532,11.5090712,509,417,531,523
533,11.525115,508,416,530,525
534,11.5567259,564,454,532,526
535,11.5730734,604,489,540,530
536,11.5890695,597,489,545,536
537,11.6052135,549,458,539,534
538,11.6368075,508,412,538,532
539,11.6529437,508,414,531,527
540,11.6688486,509,417,533,527
541,11.7008275,510,420,536,529
542,11.7169257,511,421,537,530
543,11.7331545,511,422,536,529
544,11.7649472,510,421,534,528
545,11.7810707,509,421,533,528
546,11.7968923,596,471,537,531
547,11.8283363,609,496,542,534
548,11.8446862,583,483,540,533
549,11.8606968,534,442,533,529
550,11.8767059,512,422,536,529
551,11.9088261,513,414,524,522
552,11.9248378,513,418,530,522
553,11.9408635,515,440,551,537
554,11.972473,580,517,601,573
555,11.9884654,561,510,592,580
556,12.0048962,535,457,552,559
557,12.0365226,495,408,532,539
558,12.0530333,510,415,532,532
559,12.0685422,570,463,535,529
560,12.0846325,580,483,539,532
561,12.1164813,545,449,536,531
562,12.1324925,554,464,549,538
563,12.1482677,609,503,542,537
564,12.1803562,599,503,555,544
565,12.1963918,565,477,561,550
566,12.21239,538,460,554,548
567,12.2443925,568,474,557,548
568,12.2604649,592,497,553,547
569,12.2762615,552,468,543,541
570,12.2922637,513,429,533,533
571,12.3244738,517,429,531,527
572,12.3404473,516,423,527,522
573,12.3565487,516,426,528,523
574,12.3885297,517,429,531,524
575,12.4044386,519,433,532,525
576,12.4203598,519,431,532,525
577,12.4526023,517,428,529,525
578,12.4685136,518,430,532,526
579,12.4842703,520,431,533,525
580,12.5005206,519,430,533,525
581,12.5325749,519,430,533,527
582,12.5484847,576,529,524,524
583,12.5643404,609,563,555,540
584,12.5964863,587,533,538,534
585,12.6124676,526,454,523,523
586,12.6280876,502,393,518,515
587,12.6601441,511,421,528,518
588,12.6761574,516,428,533,523
589,12.6921692,536,467,559,542
590,12.7239721,532,478,571,556
591,12.7400965,559,505,590,573
592,12.7561777,552,499,582,574
593,12.7721877,539,471,563,564
594,12.8040069,531,447,547,550
595,12.8202219,526,437,539,539
596,12.836406,507,516,557,546
597,12.8678938,506,543,573,560
598,12.8840665,494,543,576,566
599,12.9000871,493,495,552,553
600,12.9321083,499,469,538,539
601,12.9481213,511,419,526,527
602,12.9641349,505,408,517,518
603,12.9800537,506,413,522,516
604,13.0119786,513,479,519,514
605,13.0279886,540,581,546,532
606,13.0439994,548,600,553,543
607,13.0759932,548,588,551,544
608,13.091947,548,572,568,554
609,13.1079597,562,556,608,582
610,13.1396829,556,505,579,575
611,13.1555027,524,469,553,556
612,13.1718732,510,444,550,548
613,13.1878838,504,415,530,534
614,13.2199719,499,401,521,523
615,13.2359825,528,429,515,514
616,13.2518977,609,495,541,528
617,13.2837456,589,495,553,540
618,13.3002609,527,475,550,542
619,13.3157698,499,571,574,558
620,13.3477877,467,564,576,565
621,13.3633195,462,516,553,554
622,13.3798469,474,457,526,533
623,13.3954029,432,382,501,508
624,13.4274678,592,475,537,526
625,13.4437782,578,508,579,554
626,13.4597236,518,449,534,537
627,13.4915826,487,393,500,509
628,13.5075486,576,526,495,500
629,13.5235824,593,545,547,526
630,13.5553265,577,516,546,534
631,13.5713358,536,508,564,546
632,13.5873452,436,556,578,561
633,13.6194298,482,557,577,568
634,13.6352587,496,484,552,554
635,13.6512714,506,351,530,531
636,13.667387,481,398,514,516
637,13.6992642,500,417,523,517
638,13.715621,524,447,546,532
639,13.7313234,514,445,539,532
640,13.7631085,508,435,533,528
641,13.7811202,507,435,533,528
642,13.7954856,509,438,534,529
643,13.8274026,512,441,537,529
644,13.8434126,512,437,535,528
645,13.8594803,510,435,535,529
646,13.8752454,512,438,536,530
647,13.907477,526,473,547,536
648,13.9233267,531,483,561,547
649,13.9393633,535,500,557,550
650,13.9710128,532,478,557,551
651,13.9870086,537,472,554,548
652,14.0032061,561,481,546,543
653,14.0348783,567,491,539,538
654,14.0514151,590,503,543,538
655,14.0674093,587,512,548,540
656,14.0834082,577,500,556,545
657,14.1152283,552,481,554,546
658,14.1311444,514,445,530,533
659,14.1470862,513,444,541,533
660,14.178663,524,452,545,536
661,14.1951735,527,454,547,539
662,14.2109051,524,452,545,540
663,14.2429275,552,490,540,536
664,14.258776,604,542,539,535
665,14.2750021,579,505,552,542
666,14.2908705,543,475,547,541
667,14.3229098,517,453,546,539
668,14.3389588,525,456,545,538
669,14.3549878,526,453,544,538
670,14.3871759,527,452,544,539
671,14.402791,530,453,544,538
672,14.4187446,604,489,558,546
673,14.4509761,598,505,556,549
674,14.4668153,547,461,547,544
675,14.4828301,503,412,533,533
676,14.5150251,507,454,544,536
677,14.5305325,526,556,587,563
678,14.5467327,514,534,578,569
679,14.5626476,515,486,556,556
680,14.5950545,526,469,554,550
681,14.6105749,498,429,534,536
682,14.6266205,505,418,524,526
683,14.658472,509,425,533,526
684,14.6744853,510,430,536,527
685,14.6907528,532,469,563,546
686,14.7227954,581,515,584,566
687,14.7383801,560,496,570,564
688,14.7545839,522,439,537,543
689,14.7711849,529,484,563,550
690,14.8024985,546,545,597,576
691,14.8184859,543,545,589,579
692,14.8345004,523,482,556,560
693,14.8664844,516,444,549,550
694,14.8824875,514,435,542,541
695,14.8985029,558,509,610,578
696,14.9304266,553,465,554,559
697,14.946567,523,444,546,548
698,14.9626684,506,411,519,527
699,14.9791967,560,463,533,527
700,15.0102724,620,529,541,532
701,15.0267838,619,537,552,541
702,15.0422945,582,495,538,536
703,15.0744923,527,446,534,530
704,15.0905038,534,475,554,541
705,15.1064866,553,574,631,592
706,15.138493,541,513,573,577
707,15.1542772,522,475,556,559
708,15.1703657,514,439,537,541
709,15.1863618,512,421,523,525
710,15.2180711,500,403,509,512
711,15.2340796,485,466,510,508
712,15.2500887,419,541,553,531
713,15.2820573,451,568,576,555
714,15.298224,481,545,567,559
715,15.3142995,490,452,527,535
716,15.3459065,496,382,522,522
717,15.3624973,505,430,530,524
718,15.3781326,591,546,550,536
719,15.4101571,606,571,561,548
720,15.426091,577,524,547,543
721,15.442108,545,448,545,538
722,15.4580962,577,487,585,564
723,15.4900939,541,461,562,558
724,15.5060308,522,446,540,542
725,15.5220978,496,406,513,520
726,15.5546479,505,411,515,514
727,15.5696647,619,514,506,507
728,15.5860327,616,520,553,531
729,15.6179814,580,537,576,554
730,15.6339923,526,536,537,541
731,15.649887,460,513,552,543
732,15.6658979,467,482,535,534
733,15.6980127,489,456,536,531
734,15.7144015,505,402,516,518
735,15.7299089,565,526,585,555
736,15.7617686,567,521,578,564
737,15.7784342,526,463,551,552
738,15.7938706,553,479,574,562
739,15.8254867,567,476,548,549
740,15.8419115,533,453,546,542
741,15.8583987,543,498,538,537
742,15.8738985,581,561,557,546
743,15.9056302,578,555,553,547
744,15.9216251,531,475,535,534
745,15.9376004,494,412,529,527
746,15.9696122,429,560,565,548
747,15.9853982,516,558,585,567
748,16.0015274,491,513,567,561
749,16.0335909,490,460,527,537
750,16.0495218,493,422,536,533
751,16.0657687,503,428,532,528
752,16.0816314,502,419,527,523
753,16.1135487,501,418,525,521
754,16.1296133,551,475,563,544
755,16.1455771,593,555,576,561
756,16.1772847,581,541,577,566
757,16.1936463,536,460,544,548
758,16.2096548,511,418,514,524
759,16.2414128,520,465,520,519
760,16.257504,598,562,544,532
761,16.2738623,586,544,539,533
762,16.3055092,535,468,529,527
763,16.3215182,500,421,524,520
764,16.3375195,508,431,527,519
765,16.3535319,510,434,531,522
766,16.3855304,497,532,566,546
767,16.4015093,527,515,552,546
768,16.4175163,512,438,526,528
769,16.4493678,479,382,485,499
770,16.4651469,499,411,511,503
771,16.4813715,535,458,556,531
772,16.5132396,576,502,585,559
773,16.5292571,551,473,564,558
774,16.5452626,615,546,554,557
775,16.5612735,636,564,552,551
776,16.5932883,553,486,530,533
777,16.6089919,488,399,517,518
778,16.6252811,491,401,510,510
779,16.6570949,503,421,523,514
780,16.673034,509,434,531,520
781,16.6890461,508,431,527,520
782,16.7210757,608,542,568,546
783,16.7373679,598,549,550,544
784,16.7531727,545,478,555,544
785,16.7689831,521,447,529,531
786,16.800841,541,486,572,553
787,16.8167984,539,487,570,559
788,16.8328655,533,482,566,558
789,16.8649482,521,447,538,542
790,16.8809069,512,418,519,526
791,16.8970763,517,437,533,526
792,16.928977,518,440,534,527
793,16.9449752,514,431,525,521
794,16.9609167,511,423,521,519
795,16.9769777,515,435,527,520
796,17.0090007,517,440,532,523
797,17.0250722,518,440,533,525
798,17.0410611,514,432,527,523
799,17.0728501,515,434,529,523
800,17.0889163,518,437,531,524
801,17.1046612,517,437,532,525
802,17.1366737,516,435,529,525
803,17.1527005,517,435,530,524
804,17.1686954,518,437,530,523
805,17.2007172,517,436,530,524
806,17.2167257,517,437,530,525
807,17.2327239,517,438,530,524
808,17.2484882,516,440,530,523
809,17.2807367,506,551,581,554
810,17.2967415,485,562,577,565
811,17.3127361,471,515,558,557
812,17.3444086,477,446,525,532
813,17.3606109,467,386,481,498
814,17.3764298,504,441,537,519
815,17.4084688,523,457,547,531
816,17.4243807,517,457,538,531
817,17.4405513,512,453,536,530
818,17.4567309,513,453,537,531
819,17.4885794,512,452,538,532
820,17.5045009,514,453,538,531
821,17.5203829,514,452,539,532
822,17.5524029,530,473,538,533
823,17.5684108,567,516,547,538
824,17.5844156,570,528,561,548
825,17.6165011,553,501,546,543
826,17.6324085,522,462,530,532
827,17.6485172,510,441,530,527
828,17.6645757,513,450,537,529
829,17.6964988,512,450,537,529
830,17.712574,511,446,535,530
831,17.7286386,511,446,535,529
832,17.7604253,511,446,535,528
833,17.7763652,585,491,542,533
834,17.7923764,597,492,544,535
835,17.8244392,543,470,530,528
836,17.8404067,493,443,537,529
837,17.8563798,506,436,530,525
838,17.8722558,537,474,546,534
839,17.90428,572,488,568,551
840,17.9201804,548,480,556,549
841,17.9361904,523,449,539,539
842,17.9682173,596,499,517,527
843,17.9842194,623,542,546,536
844,18.0002237,589,506,542,534
845,18.0320815,523,446,524,524
846,18.0477987,504,412,504,509
847,18.0641042,595,515,590,555
848,18.0960952,560,473,540,540
849,18.1121085,548,449,516,521
850,18.1281152,597,504,537,529
851,18.1443163,597,509,553,540
852,18.1760486,540,469,541,535
853,18.1919804,498,411,527,526
854,18.2079952,503,417,524,522
855,18.2398615,513,435,536,527
856,18.2559159,534,458,550,536
857,18.271927,577,511,571,554
858,18.304002,621,570,577,566
859,18.3200119,583,516,564,560
860,18.3358967,522,430,548,547
861,18.3519069,507,475,529,533
862,18.3834174,521,548,570,554
863,18.3998071,507,525,560,554
864,18.4159088,508,447,530,534
865,18.4478929,508,387,508,514
866,18.4639116,522,440,530,522
867,18.4798389,523,445,532,524
868,18.5114197,573,464,541,530
869,18.5274013,548,455,533,528
870,18.543407,540,458,531,528
871,18.5596326,571,503,548,537
872,18.5917425,578,519,569,552
873,18.6077401,609,561,561,554
874,18.6239258,605,569,551,550
875,18.6557332,601,554,533,537
876,18.6717535,592,537,548,539
877,18.6876029,588,512,547,540
878,18.719506,582,491,543,538
879,18.7353922,587,483,546,539
