Time,Key,Serial
1018.0,NA,0
1019.0,NA,0
1020.0,NA,0
1021.0,NA,0
1022.0,NA,0
1023.0,NA,0
1024.0,NA,0
1025.0,NA,0
1026.0,NA,0
1027.0,NA,0
1028.0,NA,0
1029.0,NA,0
1030.0,NA,0
1031.0,NA,0
1032.0,NA,0
1033.0,NA,0
1034.0,NA,0
1035.0,NA,0
1036.0,NA,0
1037.0,NA,0
1038.0,NA,0
1039.0,NA,0
1040.0,NA,0
1041.0,NA,0
1042.0,NA,0
1043.0,NA,0
1044.0,NA,0
1045.0,NA,0
1046.0,NA,0
1047.0,NA,0
1048.0,NA,0
1049.0,NA,0
1050.0,NA,0
1051.0,NA,0
1052.0,NA,0
1053.0,NA,0
1054.0,NA,0
1055.0,NA,0
1056.0,NA,0
1057.0,NA,0
1058.0,NA,0
1059.0,NA,0
1060.0,NA,0
1061.0,NA,0
1062.0,NA,0
1063.0,NA,0
1064.0,NA,0
1065.0,NA,0
1066.0,NA,0
1067.0,NA,0
1068.0,NA,0
1069.0,NA,0
1070.0,NA,0
1071.0,NA,0
1072.0,NA,0
1073.0,NA,0
1074.0,NA,0
1075.0,NA,0
1076.0,NA,0
1077.0,NA,0
1078.0,NA,0
1079.0,NA,0
1080.0,NA,0
1081.0,NA,0
1082.0,NA,0
1083.0,NA,0
1084.0,NA,0
1085.0,NA,0
1086.0,NA,0
1087.0,NA,0
1088.0,NA,0
1089.0,NA,0
1090.0,NA,0
1091.0,NA,0
1092.0,NA,0
1093.0,NA,0
1094.0,NA,0
1095.0,NA,0
1096.0,NA,0
1097.0,NA,0
1098.0,NA,0
1099.0,NA,0
1100.0,NA,0
1101.0,NA,0
1102.0,NA,0
1103.0,NA,0
1104.0,NA,0
1105.0,NA,0
1106.0,NA,0
1107.0,NA,0
1108.0,NA,0
1109.0,NA,0
1110.0,NA,0
1111.0,NA,0
1112.0,NA,0
1113.0,NA,0
1114.0,NA,0
1115.0,NA,0
1116.0,NA,0
1117.0,NA,0
1118.0,NA,0
1119.0,NA,0
1120.0,NA,0
1121.0,NA,0
1122.0,NA,0
1123.0,NA,0
1124.0,NA,0
1125.0,NA,0
1126.0,NA,0
1127.0,NA,0
1128.0,NA,0
1129.0,NA,0
1130.0,NA,0
1131.0,NA,0
1132.0,NA,0
1133.0,NA,0
1134.0,NA,0
1135.0,NA,0
1136.0,NA,0
1137.0,NA,0
1138.0,NA,0
1139.0,NA,0
1140.0,NA,0
1141.0,NA,0
1142.0,NA,0
1143.0,NA,0
1144.0,NA,0
1145.0,NA,0
1146.0,NA,0
1147.0,NA,0
1148.0,NA,0
1149.0,NA,0
1150.0,NA,0
1151.0,NA,0
1152.0,NA,0
1153.0,NA,0
1154.0,NA,0
1155.0,NA,0
1156.0,NA,0
1157.0,NA,0
1158.0,NA,0
1159.0,NA,0
1160.0,NA,0
1161.0,NA,0
1162.0,NA,0
1163.0,NA,0
1164.0,NA,0
1165.0,NA,0
1166.0,NA,0
1167.0,NA,0
1168.0,NA,0
1169.0,NA,0
1170.0,NA,0
1171.0,NA,0
1172.0,NA,0
1173.0,NA,0
1174.0,NA,0
1175.0,NA,0
1176.0,NA,0
1177.0,NA,0
1178.0,NA,0
1179.0,NA,0
1180.0,NA,0
1181.0,NA,0
1182.0,NA,0
1183.0,NA,0
1184.0,NA,0
1185.0,NA,0
1186.0,NA,0
1187.0,NA,0
1188.0,NA,0
1189.0,NA,0
1190.0,NA,0
1191.0,NA,0
1192.0,NA,0
1193.0,NA,0
1194.0,NA,0
1195.0,NA,0
1196.0,NA,0
1197.0,NA,0
1198.0,NA,0
1199.0,NA,0
1200.0,NA,0
1201.0,NA,0
1202.0,NA,0
1203.0,NA,0
1204.0,NA,0
1205.0,NA,0
1206.0,NA,0
1207.0,NA,0
1208.0,NA,0
1209.0,NA,0
1210.0,NA,0
1211.0,NA,0
1212.0,NA,0
1213.0,NA,0
1214.0,NA,0
1215.0,NA,0
1216.0,NA,0
1217.0,NA,0
1218.0,NA,0
1219.0,NA,0
1220.0,NA,0
1221.0,NA,0
1222.0,NA,0
1223.0,NA,0
1224.0,NA,0
1225.0,NA,0
1226.0,NA,0
1227.384133,KEY_A,1
1227.9103774,KEY_W,2
1228.0022187000002,KEY_H,1
1228.0720050999998,KEY_I,2
1228.1200691,KEY_C,3
1228.2176592,KEY_H,4
1228.2845573,SPACE,5
1228.6513063,KEY_S,6
1228.8590279,KEY_E,7
1229.0129351,KEY_S,1
1229.1367169000002,KEY_S,2
1229.2646939,KEY_I,3
1229.3351483,KEY_O,4
1229.4477072999998,KEY_N,5
1229.5171553,SPACE,6
1229.7405646,LSHIFT,7
1229.818677,KEY_I,8
1229.915193,OEM_7,9
1230.0314988,KEY_M,1
1230.1625955,SPACE,2
1230.7667955999998,LSHIFT,3
1230.8136709,KEY_I,4
1230.9121420999998,SPACE,5
1231.1120149,KEY_U,1
1231.2139236,KEY_S,2
1231.3151792,KEY_I,3
1231.3520855000002,KEY_N,4
1231.4329309,KEY_G,5
1231.6570622000002,LSHIFT,6
1231.875809,OEM_2,7
1233.0,NA,0
1234.0,NA,0
1235.0,NA,0
1236.0,NA,0
1237.0,NA,0
1238.0,NA,0
1239.0,NA,0
1240.0,NA,0
1241.0,NA,0
1242.0,NA,0
1243.0,NA,0
1244.0,NA,0
1245.0,NA,0
1246.0,NA,0
1247.0,NA,0
1248.0,NA,0
1249.0,NA,0
1250.0,NA,0
1251.0,NA,0
1252.0,NA,0
1253.0,NA,0
1254.0,NA,0
1255.0,NA,0
1256.0,NA,0
1257.0,NA,0
1258.0,NA,0
1259.0,NA,0
1260.0,NA,0
1261.0,NA,0
1262.0,NA,0
1263.0,NA,0
1264.0,NA,0
1265.0,NA,0
1266.0,NA,0
1267.0,NA,0
1268.0,NA,0
1269.0,NA,0
1270.0,NA,0
1271.0,NA,0
1272.0,NA,0
1273.0,NA,0
1274.0,NA,0
1275.0,NA,0
1276.0,NA,0
1277.0,NA,0
1278.0,NA,0
1279.0,NA,0
1280.0,NA,0
1281.0,NA,0
1282.0,NA,0
1283.0,NA,0
1284.0,NA,0
1285.0,NA,0
1286.0,NA,0
1287.0,NA,0
1288.0,NA,0
1289.0,NA,0
1290.0,NA,0
1291.0,NA,0
1292.0,NA,0
1293.0,NA,0
1294.0,NA,0
1295.0,NA,0
1296.0,NA,0
1297.0,NA,0
1298.0,NA,0
1299.0,NA,0
1300.0,NA,0
1301.0,NA,0
1302.0,NA,0
1303.0,NA,0
1304.0,NA,0
1305.0,NA,0
1306.0,NA,0
1307.0,NA,0
1308.0,NA,0
1309.0,NA,0
1310.0,NA,0
1311.0,NA,0
1312.0,NA,0
1313.0,NA,0
1314.0,NA,0
1315.0,NA,0
1316.0,NA,0
1317.0,NA,0
1318.0,NA,0
1319.0,NA,0
1320.0,NA,0
1321.0,NA,0
1322.0,NA,0
1323.0,NA,0
1324.0,NA,0
1325.0,NA,0
1326.0,NA,0
1327.0,NA,0
1328.0,NA,0
1329.0,NA,0
1330.0,NA,0
1331.0,NA,0
1332.0,NA,0
1333.0,NA,0
1334.0,NA,0
1335.0,NA,0
1336.0,NA,0
1337.0,NA,0
1338.0,NA,0
1339.0,NA,0
1340.0,NA,0
1341.0,NA,0
1342.0,NA,0
1343.0,NA,0
1344.0,NA,0
1345.0,NA,0
1346.0,NA,0
1347.0,NA,0
1348.0,NA,0
1349.0,NA,0
1350.0,NA,0
1351.0,NA,0
1352.0,NA,0
1353.0,NA,0
1354.0,NA,0
1355.0,NA,0
1356.0,NA,0
1357.0,NA,0
1358.0,NA,0
1359.0,NA,0
1360.0,NA,0
1361.0,NA,0
1362.0,NA,0
1363.0,NA,0
1364.0,NA,0
1365.0,NA,0
1366.0,NA,0
1367.0,NA,0
1368.0,NA,0
1369.0,NA,0
1370.0,NA,0
1371.0,NA,0
1372.0,NA,0
1373.0,NA,0
1374.0,NA,0
1375.0,NA,0
1376.0,NA,0
1377.0,NA,0
1378.0,NA,0
1379.0,NA,0
1380.0,NA,0
1381.0,NA,0
1382.0,NA,0
1383.0,NA,0
1384.0,NA,0
1385.0,NA,0
1386.0,NA,0
1387.0,NA,0
1388.0,NA,0
1389.0,NA,0
1390.0,NA,0
1391.0,NA,0
1392.0,NA,0
1393.0,NA,0
1394.0,NA,0
1395.0,NA,0
1396.0,NA,0
1397.0,NA,0
1398.0,NA,0
1399.0,NA,0
1400.0,NA,0
1401.0,NA,0
1402.0,NA,0
1403.0,NA,0
1404.0,NA,0
1405.0,NA,0
1406.0,NA,0
1407.0,NA,0
1408.0,NA,0
1409.0,NA,0
1410.0,NA,0
1411.0,NA,0
1412.0,NA,0
1413.0,NA,0
1414.0,NA,0
1415.0,NA,0
1416.0,NA,0
1417.0,NA,0
1418.0,NA,0
1419.0,NA,0
1420.0,NA,0
1421.0,NA,0
1422.0,NA,0
1423.0,NA,0
1424.0,NA,0
1425.0,NA,0
1426.0,NA,0
1427.0,NA,0
1428.0,NA,0
1429.0,NA,0
1430.0,NA,0
1431.0,NA,0
1432.0,NA,0
1433.0,NA,0
1434.0,NA,0
1435.0,NA,0
1436.0,NA,0
1437.0,NA,0
1438.0,NA,0
1439.0,NA,0
1440.0,NA,0
1441.0,NA,0
1442.0,NA,0
1443.0,NA,0
1444.0,NA,0
1445.0,NA,0
1446.0,NA,0
1447.0,NA,0
1448.0,NA,0
1449.0,NA,0
1450.0,NA,0
1451.0,NA,0
1452.0,NA,0
1453.0,NA,0
1454.0,NA,0
1455.0,NA,0
1456.0,NA,0
1457.0,NA,0
1458.0,NA,0
1459.0,NA,0
1460.0,NA,0
1461.0,NA,0
1462.0,NA,0
1463.0,NA,0
1464.0,NA,0
1465.0,NA,0
1466.0,NA,0
1467.0,NA,0
1468.0,NA,0
1469.0,NA,0
1470.0,NA,0
1471.0,NA,0
1472.0,NA,0
1473.0,NA,0
1474.0,NA,0
1475.0,NA,0
1476.0,NA,0
1477.0,NA,0
1478.0,NA,0
1479.0,NA,0
1480.0,NA,0
1481.0,NA,0
1482.0,NA,0
1483.0,NA,0
1484.0,NA,0
1485.0,NA,0
1486.0,NA,0
1487.0,NA,0
1488.0,NA,0
1489.0,NA,0
1490.0,NA,0
1491.0,NA,0
1492.0,NA,0
1493.0,NA,0
1494.0,NA,0
1495.0,NA,0
1496.0,NA,0
1497.0,NA,0
1498.0,NA,0
1499.0,NA,0
1500.0,NA,0
1501.0,NA,0
1502.0,NA,0
1503.0,NA,0
1504.0,NA,0
1505.0,NA,0
1506.0,NA,0
1507.0,NA,0
1508.0,NA,0
1509.0,NA,0
1510.0,NA,0
1511.0,NA,0
1512.0,NA,0
1513.0,NA,0
1514.0,NA,0
1515.0,NA,0
1516.0,NA,0
1517.0,NA,0
1518.0,NA,0
1519.0,NA,0
1520.0,NA,0
1521.0,NA,0
1522.0,NA,0
1523.0,NA,0
1524.0,NA,0
1525.0,NA,0
1526.0,NA,0
1527.0,NA,0
1528.0,NA,0
1529.0,NA,0
1530.0,NA,0
1531.0,NA,0
1532.0,NA,0
1533.0,NA,0
1534.0,NA,0
1535.0,NA,0
1536.0,NA,0
1537.0,NA,0
1538.0,NA,0
1539.0,NA,0
1540.0,NA,0
1541.0,NA,0
1542.0,NA,0
1543.0,NA,0
1544.0,NA,0
1545.0,NA,0
1546.0,NA,0
1547.0,NA,0
1548.0,NA,0
1549.0,NA,0
1550.0,NA,0
1551.0,NA,0
1552.0,NA,0
1553.0,NA,0
1554.0,NA,0
1555.0,NA,0
1556.0,NA,0
1557.0,NA,0
1558.0,NA,0
1559.0,NA,0
1560.0,NA,0
1561.0,NA,0
1562.0,NA,0
1563.0,NA,0
1564.0,NA,0
1565.0,NA,0
1566.0,NA,0
1567.0,NA,0
1568.0,NA,0
1569.0,NA,0
1570.0,NA,0
1571.0,NA,0
1572.0,NA,0
1573.0,NA,0
1574.0,NA,0
1575.0,NA,0
1576.0,NA,0
1577.0,NA,0
1578.0,NA,0
1579.0,NA,0
1580.0,NA,0
1581.0,NA,0
1582.0,NA,0
1583.0,NA,0
1584.0,NA,0
1585.0,NA,0
1586.0,NA,0
1587.0,NA,0
1588.0,NA,0
1589.0,NA,0
1590.0,NA,0
1591.0,NA,0
1592.0,NA,0
1593.0,NA,0
1594.0,NA,0
1595.0,NA,0
1596.0,NA,0
1597.0,NA,0
1598.0,NA,0
1599.0,NA,0
1600.0,NA,0
1601.0,NA,0
1602.0,NA,0
1603.0,NA,0
1604.0,NA,0
1605.0,NA,0
1606.0,NA,0
1607.0,NA,0
1608.0,NA,0
1609.0,NA,0
1610.0,NA,0
1611.0,NA,0
1612.0,NA,0
1613.0,NA,0
1614.0,NA,0
1615.0,NA,0
1616.0,NA,0
1617.0,NA,0
1618.0,NA,0
1619.0,NA,0
1620.0,NA,0
1621.0,NA,0
1622.0,NA,0
1623.0,NA,0
1624.0,NA,0
1625.0,NA,0
1626.0,NA,0
1627.0,NA,0
1628.0,NA,0
1629.0,NA,0
1630.0,NA,0
1631.0,NA,0
1632.0,NA,0
1633.0,NA,0
1634.0,NA,0
1635.0,NA,0
1636.0,NA,0
1637.0,NA,0
1638.0,NA,0
1639.0,NA,0
1640.0,NA,0
1641.0,NA,0
1642.0,NA,0
1643.0,NA,0
1644.0,NA,0
1645.0,NA,0
1646.0,NA,0
1647.0,NA,0
1648.0,NA,0
1649.0,NA,0
1650.0,NA,0
1651.0,NA,0
1652.0,NA,0
1653.0,NA,0
1654.0,NA,0
1655.0,NA,0
1656.0,NA,0
1657.0,NA,0
1658.0,NA,0
1659.0,NA,0
1660.0,NA,0
1661.0,NA,0
1662.0,NA,0
1663.0,NA,0
1664.0,NA,0
1665.0,NA,0
1666.0,NA,0
1667.0,NA,0
1668.0,NA,0
1669.0,NA,0
1670.0,NA,0
1671.0,NA,0
1672.0,NA,0
1673.0,NA,0
1674.0,NA,0
1675.0,NA,0
1676.0,NA,0
1677.0,NA,0
1678.0,NA,0
1679.0,NA,0
1680.0,NA,0
1681.0,NA,0
1682.0,NA,0
1683.0,NA,0
1684.0,NA,0
1685.0,NA,0
1686.0,NA,0
1687.0,NA,0
1688.0,NA,0
1689.0,NA,0
1690.0,NA,0
1691.0,NA,0
1692.0,NA,0
1693.0,NA,0
1694.0,NA,0
1695.0,NA,0
1696.0,NA,0
1697.0,NA,0
1698.0,NA,0
1699.0,NA,0
1700.0,NA,0
1701.0,NA,0
1702.0,NA,0
1703.0,NA,0
1704.0,NA,0
1705.0,NA,0
1706.0,NA,0
1707.0,NA,0
1708.0,NA,0
1709.0,NA,0
1710.0,NA,0
1711.0,NA,0
1712.0,NA,0
1713.0,NA,0
1714.0,NA,0
1715.0,NA,0
1716.0,NA,0
1717.0,NA,0
1718.0,NA,0
1719.0,NA,0
1720.0,NA,0
1721.0,NA,0
1722.0,NA,0
1723.0,NA,0
1724.0,NA,0
1725.0,NA,0
1726.0,NA,0
1727.0,NA,0
1728.0,NA,0
1729.0,NA,0
1730.0,NA,0
1731.0,NA,0
1732.0,NA,0
1733.0,NA,0
1734.0,NA,0
1735.0,NA,0
1736.0,NA,0
1737.0,NA,0
1738.0,NA,0
1739.0,NA,0
1740.0,NA,0
1741.0,NA,0
1742.0,NA,0
1743.0,NA,0
1744.0,NA,0
1745.0,NA,0
1746.0,NA,0
1747.0,NA,0
1748.0,NA,0
1749.0,NA,0
1750.0,NA,0
1751.0,NA,0
1752.0,NA,0
1753.0,NA,0
1754.0,NA,0
1755.0,NA,0
1756.0,NA,0
1757.0,NA,0
1758.0,NA,0
1759.0,NA,0
1760.0,NA,0
1761.0,NA,0
1762.0,NA,0
1763.0,NA,0
1764.0,NA,0
1765.0,NA,0
1766.0,NA,0
1767.0,NA,0
1768.0,NA,0
1769.0,NA,0
1770.0,NA,0
1771.0,NA,0
1772.0,NA,0
1773.0,NA,0
1774.0,NA,0
1775.0,NA,0
1776.0,NA,0
1777.0,NA,0
1778.0,NA,0
1779.0,NA,0
1780.0,NA,0
1781.0,NA,0
1782.0,NA,0
1783.0,NA,0
1784.0,NA,0
1785.0,NA,0
1786.0,NA,0
1787.0,NA,0
1788.0,NA,0
1789.0,NA,0
1790.0,NA,0
1791.0,NA,0
1792.0,NA,0
1793.0,NA,0
1794.0,NA,0
1795.0,NA,0
1796.0,NA,0
1797.0,NA,0
1798.0,NA,0
1799.0,NA,0
1800.0,NA,0
1801.0,NA,0
1802.0,NA,0
1803.0,NA,0
1804.0,NA,0
1805.0,NA,0
1806.0,NA,0
1807.0,NA,0
1808.0,NA,0
1809.0,NA,0
1810.0,NA,0
1811.0,NA,0
1812.0,NA,0
1813.0,NA,0
1814.0,NA,0
1815.0,NA,0
1816.0,NA,0
1817.0,NA,0
1818.0,NA,0
1819.0,NA,0
1820.0,NA,0
1821.0,NA,0
1822.0,NA,0
1823.0,NA,0
1824.0,NA,0
1825.0,NA,0
1826.0,NA,0
1827.0,NA,0
1828.0,NA,0
1829.0,NA,0
1830.0,NA,0
1831.0,NA,0
1832.0,NA,0
1833.0,NA,0
1834.0,NA,0
1835.0,NA,0
1836.0,NA,0
1837.0,NA,0
1838.0,NA,0
1839.0,NA,0
1840.0,NA,0
1841.0,NA,0
1842.0,NA,0
1843.0,NA,0
1844.0,NA,0
1845.0,NA,0
1846.0,NA,0
1847.674416,KEY_I,1
1847.8150462,KEY_R,2
1847.9556827,KEY_C,3
1848.0181842,KEY_U,1
1848.0651057,KEY_I,2
1848.1901239000001,KEY_T,3
1848.9245965999999,BACK,4
1849.4247066,BACK,1
1849.4716028,BACK,2
1849.5028338,BACK,3
1849.5340844,BACK,4
1849.5653397999997,BACK,5
1849.5965932,BACK,6
1849.6278429000001,BACK,7
1849.6590916999999,BACK,8
1849.6903489000001,BACK,9
1849.7372212,BACK,10
1850.440485,KEY_M,1
1850.5186105999999,KEY_O,2
1850.6280605,KEY_U,3
1850.6905680999998,KEY_S,4
1850.878082,KEY_E,5
1851.0031427000001,SPACE,1
1851.3000447000002,KEY_C,2
1851.4250467999998,KEY_I,3
1851.5656864,KEY_R,4
1851.7844953,KEY_C,5
1851.8782609999998,KEY_U,6
1851.9251399999998,KEY_I,7
1852.0345171,KEY_T,1
1852.1908502,RETURN,2
1852.3783605,RETURN,3
1853.0,NA,0
1854.0,NA,0
1855.0,NA,0
1856.0,NA,0
1857.0,NA,0
1858.5365962,KEY_A,1
1859.8022928,DELETE,1
1860.0,NA,0
1861.0,NA,0
1862.0,NA,0
1863.0,NA,0
1864.0,NA,0
1865.0,NA,0
1866.0,NA,0
1867.0,NA,0
1868.0,NA,0
1869.0,NA,0
1870.0,NA,0
1871.0,NA,0
1872.3660016,LSHIFT,1
1872.3972531,LSHIFT,2
1872.4285047000003,LSHIFT,3
1872.4597555999999,LSHIFT,4
1872.4910014000002,LSHIFT,5
1872.5222529,LSHIFT,6
1872.5535112999999,LSHIFT,7
1872.5848244000003,LSHIFT,8
1872.6160844,LSHIFT,9
1872.6629587999998,LSHIFT,10
1872.6942103000001,LSHIFT,11
1872.7254633999999,LSHIFT,12
1872.756714,LSHIFT,13
1872.7879655000002,LSHIFT,14
1872.8192164000002,LSHIFT,15
1872.8504707000002,LSHIFT,16
1872.8818489999999,LSHIFT,17
1872.9131083,LSHIFT,18
1872.9599867,LSHIFT,19
1872.9912382,LSHIFT,20
1873.0225546,LSHIFT,1
1873.05381,LSHIFT,2
1873.0850622,LSHIFT,3
1873.1163339000002,LSHIFT,4
1873.1475862999998,LSHIFT,5
1873.1788302999998,LSHIFT,6
1873.2101691,LSHIFT,7
1873.2570531,LSHIFT,8
1873.2883037000001,LSHIFT,9
1873.3195728,LSHIFT,10
1873.3508068,LSHIFT,11
1873.3820570999999,LSHIFT,12
1873.4133213,LSHIFT,13
1873.4445622,LSHIFT,14
1873.4758126,LSHIFT,15
1873.5070656,LSHIFT,16
1873.5539433,LSHIFT,17
1873.5852081,LSHIFT,18
1873.6164584000003,LSHIFT,19
1873.6477009,LSHIFT,20
1873.6789505999998,LSHIFT,21
1873.7102066,LSHIFT,22
1873.7414636,LSHIFT,23
1873.7727042,LSHIFT,24
1873.8195835000001,LSHIFT,25
1873.8508407000002,LSHIFT,26
1873.8820925999999,LSHIFT,27
1873.9133423,LSHIFT,28
1873.9445899,LSHIFT,29
1873.9758489,LSHIFT,30
1874.0070977000003,LSHIFT,1
1874.038345,LSHIFT,2
1874.0696040999997,LSHIFT,3
1874.1165108,LSHIFT,4
1874.1477687,LSHIFT,5
1874.1790156,LSHIFT,6
1874.2102696,LSHIFT,7
1874.2415177999999,LSHIFT,8
1874.2727696,LSHIFT,9
1874.3040223,LSHIFT,10
1874.3352769,LSHIFT,11
1874.3665302000002,LSHIFT,12
1874.4134064,LSHIFT,13
1874.444657,LSHIFT,14
1874.4759101,LSHIFT,15
1874.5071595,LSHIFT,16
1874.5384112999998,LSHIFT,17
1874.5696655000002,LSHIFT,18
1874.6009191,LSHIFT,19
1874.6321649000001,LSHIFT,20
1874.6634167,LSHIFT,21
1874.7102945,LSHIFT,22
1874.7415505,LSHIFT,23
1874.7728048000001,LSHIFT,24
1874.8040710999999,LSHIFT,25
1874.835306,LSHIFT,26
1874.8665577999998,LSHIFT,27
1874.8978325999997,LSHIFT,28
1874.929059,LSHIFT,29
1874.9603313999999,LSHIFT,30
1875.007204,LSHIFT,1
1875.0384383,LSHIFT,2
1875.0696904,LSHIFT,3
1875.100945,LSHIFT,4
1875.1321977000002,LSHIFT,5
1875.1634594999998,LSHIFT,6
1875.1947055,LSHIFT,7
1875.2259528000002,LSHIFT,8
1875.2572098,LSHIFT,9
1875.3040872000001,LSHIFT,10
1875.3353387000002,LSHIFT,11
1875.3665848,LSHIFT,12
1875.3978417999997,LSHIFT,13
1875.4290939,LSHIFT,14
1875.4603454,LSHIFT,15
1875.4915924000002,LSHIFT,16
1875.5228436,LSHIFT,17
1875.5541024,LSHIFT,18
1875.6009785999997,LSHIFT,19
1875.6322258999999,LSHIFT,20
1875.6634770999997,LSHIFT,21
1875.6947386,LSHIFT,22
1875.7259796,LSHIFT,23
1875.7572347,LSHIFT,24
1875.7884832000002,LSHIFT,25
1875.8197429000002,LSHIFT,26
1875.8509901999998,LSHIFT,27
1875.8978733,LSHIFT,28
1875.9291235999997,LSHIFT,29
1875.9604451999999,LSHIFT,30
1875.9917009,LSHIFT,31
1876.0229531,LSHIFT,1
1877.0,NA,0
1878.9295114999998,LSHIFT,1
1878.9763781,LSHIFT,2
1879.007632,LSHIFT,1
1879.0388838,LSHIFT,2
1879.0701336,LSHIFT,3
1879.1013923,LSHIFT,4
1879.1326384,LSHIFT,5
1879.1638940999999,LSHIFT,6
1879.1951463,LSHIFT,7
1879.2420230999999,LSHIFT,8
1879.2732713,LSHIFT,9
1879.3045221999998,LSHIFT,10
1879.3357764000002,LSHIFT,11
1879.3670270999999,LSHIFT,12
1879.3982789000002,LSHIFT,13
1879.4295352000001,LSHIFT,14
1879.4607904,LSHIFT,15
1879.4920374,LSHIFT,16
1879.5389202,LSHIFT,17
1879.5701678,LSHIFT,18
1879.6014370999999,LSHIFT,19
1879.6326884,LSHIFT,20
1879.6639882,LSHIFT,21
1879.6952484,LSHIFT,22
1879.7265032999999,LSHIFT,23
1879.7577629999998,LSHIFT,24
1879.7890017999998,LSHIFT,25
1879.8358798,LSHIFT,26
1880.0,NA,0
1881.0,NA,0
1882.0,NA,0
1883.0,NA,0
1884.0,NA,0
1885.0,NA,0
1886.0,NA,0
1887.0,NA,0
1888.0,NA,0
1889.0,NA,0
1890.0,NA,0
1891.0,NA,0
1892.0,NA,0
1893.0,NA,0
1894.0,NA,0
1895.0,NA,0
1896.0,NA,0
1897.0,NA,0
1898.0,NA,0
1899.0,NA,0
1900.0,NA,0
1901.0,NA,0
1902.0,NA,0
1903.0,NA,0
1904.0,NA,0
1905.0,NA,0
1906.0,NA,0
1907.0,NA,0
1908.0,NA,0
1909.0,NA,0
1910.0,NA,0
1911.0,NA,0
1912.0,NA,0
1913.0,NA,0
1914.0,NA,0
1915.0,NA,0
1916.0,NA,0
1917.0,NA,0
1918.0,NA,0
1919.8377480999998,LSHIFT,1
1919.8690032000002,LSHIFT,2
1919.9002511,LSHIFT,3
1919.9315107999998,LSHIFT,4
1919.9627741,LSHIFT,5
1919.9940063000001,LSHIFT,6
1920.0253217999998,LSHIFT,1
1920.0565769000002,LSHIFT,2
1920.0878314,LSHIFT,3
1920.1347101,LSHIFT,4
1920.1659612999997,LSHIFT,5
1920.1972170000001,LSHIFT,6
1920.2284731,LSHIFT,7
1920.2597162,LSHIFT,8
1920.290968,LSHIFT,9
1920.3222182999998,LSHIFT,10
1920.3534754999998,LSHIFT,11
1920.3847868,LSHIFT,12
1920.4316774999998,LSHIFT,13
1920.4629239,LSHIFT,14
1920.4941735999998,LSHIFT,15
1920.5254232999998,LSHIFT,16
1920.5566758000002,LSHIFT,17
1920.8692009,LCONTROL,18
1920.9317046,KEY_C,19
1921.1973879,KEY_V,1
1922.0,NA,0
1923.0,NA,0
1924.0,NA,0
1925.0,NA,0
1926.0,NA,0
1927.5578838,LSHIFT,1
1927.6047854000003,LSHIFT,2
1927.6360333,LSHIFT,3
1927.6672706,LSHIFT,4
1927.6985321,LSHIFT,5
1927.7297839000003,LSHIFT,6
1927.7766528999998,LCONTROL,7
1927.8391493000001,KEY_C,8
1928.1048485999997,KEY_V,1
1929.0,NA,0
1930.0,NA,0
1931.0,NA,0
1932.0,NA,0
1933.3240417999998,KEY_C,1
1933.5428481,KEY_V,2
1934.0,NA,0
1935.0,NA,0
1936.0,NA,0
1937.0,NA,0
1938.9183064,KEY_C,1
1939.1527693,KEY_V,1
1940.0,NA,0
1941.0,NA,0
1942.0,NA,0
1943.0,NA,0
1944.0,NA,0
1945.0,NA,0
1947.3694969,DELETE,1
1948.0,NA,0
1949.0,NA,0
1950.0886296,KEY_C,1
1950.5887022,KEY_V,2
1951.0,NA,0
1952.0,NA,0
1953.0,NA,0
1954.0,NA,0
1955.0,NA,0
1956.0,NA,0
1957.0,NA,0
1958.5894683,KEY_C,1
1958.8082307,KEY_V,2
1960.0,NA,0
1961.0,NA,0
1962.0,NA,0
1963.8243807,KEY_V,1
1965.0,NA,0
1966.0,NA,0
1967.0,NA,0
1968.0,NA,0
1969.0,NA,0
1970.0,NA,0
1971.0,NA,0
1972.0,NA,0
1973.0,NA,0
1974.5130467,KEY_A,1
1974.9662165,LSHIFT,2
1975.4663377,LSHIFT,1
1975.5132115,LSHIFT,2
1975.5444875,LSHIFT,3
1975.5757153999998,LSHIFT,4
1975.6069684999998,LSHIFT,5
1975.6382184999998,LSHIFT,6
1975.6694721000001,LSHIFT,7
1975.7007276000002,LSHIFT,8
1975.7319827,LSHIFT,9
1975.7632276000002,LSHIFT,10
1975.8101055999998,LSHIFT,11
1975.8413561999998,LSHIFT,12
1975.8726120000001,LSHIFT,13
1975.9038584000002,LSHIFT,14
1975.9283053,LSHIFT,15
1975.9629983,LSHIFT,16
1975.9942489999999,LSHIFT,17
1976.0411311999999,LSHIFT,1
1976.0723794,LSHIFT,2
1976.1036344999998,LSHIFT,3
1976.1348837,LSHIFT,4
1976.1661358,LSHIFT,5
1976.1973894,LSHIFT,6
1976.2286375999997,LSHIFT,7
1976.2598894,LSHIFT,8
1976.3067669,LSHIFT,9
1976.3380186999998,LSHIFT,10
1976.3692717000001,LSHIFT,11
1976.4005229000002,LSHIFT,12
1976.4317744000002,LSHIFT,13
1976.4630263000001,LSHIFT,14
1976.4942787,LSHIFT,15
1976.5255305,LSHIFT,16
1976.556782,LSHIFT,17
1976.6036601,LSHIFT,18
1976.6349112999999,LSHIFT,19
1976.666164,LSHIFT,20
1976.6974160999998,LSHIFT,21
1976.7286743,LSHIFT,22
1976.7599243,LSHIFT,23
